track_name,track_add_date,track_add_time,multiple_artists_bool,name_of_artists,album_name,album_release_date,album_release_date_precision,number_of_tracks_in_album,position_in_playlist,track_duration_ms,track_popularity,track_explicit,images_path,data_collection_date
BESO,2023-05-13,10:15:20,True,"['ROSALÍA', 'Rauw Alejandro']",RR,2023-03-24,day,3,12,194543,96,False,./images/beso_rosala.jpg,2023-05-13
Calm Down (with Selena Gomez),2023-05-13,10:15:20,True,"['Rema', 'Selena Gomez']",Rave & Roses Ultra,2023-04-27,day,22,13,239317,77,False,./images/calm_down_with_selena_gomez_rema.jpg,2023-05-13
Creepin' (with The Weeknd & 21 Savage),2023-05-13,10:15:20,True,"['Metro Boomin', 'The Weeknd', '21 Savage']",HEROES & VILLAINS,2022-12-02,day,15,14,221520,96,True,./images/creepin_with_the_weeknd_21_savage_metro_boomin.jpg,2023-05-13
Yandel 150,2023-05-13,10:15:20,True,"['Yandel', 'Feid']",Resistencia,2023-01-13,day,17,15,216148,90,True,./images/yandel_150_yandel.jpg,2023-05-13
See You Again (feat. Kali Uchis),2023-05-13,10:15:20,True,"['Tyler, The Creator', 'Kali Uchis']",Flower Boy,2017-07-21,day,14,16,180386,93,True,./images/see_you_again_feat_kali_uchis_tyler_the_creator.jpg,2023-05-13
Die For You (with Ariana Grande) - Remix,2023-05-13,10:15:20,True,"['The Weeknd', 'Ariana Grande']",Starboy (Deluxe),2023-03-14,day,21,17,232857,87,False,./images/die_for_you_with_ariana_grande_remix_the_weeknd.jpg,2023-05-13
El Azul,2023-05-13,10:15:20,True,"['Junior H', 'Peso Pluma']",El Azul,2023-02-10,day,1,18,187225,94,False,./images/el_azul_junior_h.jpg,2023-05-13
The Planet,2023-05-13,10:15:20,False,['BTS'],The Planet,2023-05-12,day,1,19,178156,0,False,./images/the_planet_bts.jpg,2023-05-13
Boy's a liar Pt. 2,2023-05-13,10:15:20,True,"['PinkPantheress', 'Ice Spice']",Boy's a liar Pt. 2,2023-02-03,day,2,20,131013,96,False,./images/boys_a_liar_pt_2_pinkpantheress.jpg,2023-05-13
Last Night,2023-05-13,10:15:20,False,['Morgan Wallen'],One Thing At A Time,2023-03-03,day,36,21,163854,89,True,./images/last_night_morgan_wallen.jpg,2023-05-13
Anti-Hero,2023-05-13,10:15:20,False,['Taylor Swift'],Midnights,2022-10-21,day,13,22,200690,94,False,./images/antihero_taylor_swift.jpg,2023-05-13
AMG,2023-05-13,10:15:20,True,"['Natanael Cano', 'Peso Pluma', 'Gabito Ballesteros']",AMG,2022-11-24,day,1,23,174942,95,True,./images/amg_natanael_cano.jpg,2023-05-13
I'm Good (Blue),2023-05-13,10:15:20,True,"['David Guetta', 'Bebe Rexha']",I'm Good (Blue),2022-08-26,day,2,24,175238,94,True,./images/im_good_blue_david_guetta.jpg,2023-05-13
All My Life (feat. J. Cole),2023-05-13,10:15:20,True,"['Lil Durk', 'J. Cole']",All My Life (feat. J. Cole),2023-05-12,day,1,25,223878,0,True,./images/all_my_life_feat_j_cole_lil_durk.jpg,2023-05-13
Like Crazy,2023-05-13,10:15:20,False,['Jimin'],FACE,2023-03-24,day,6,26,212241,93,False,./images/like_crazy_jimin.jpg,2023-05-13
Die For You,2023-05-13,10:15:20,False,['The Weeknd'],Starboy,2016-11-24,day,18,27,260253,91,False,./images/die_for_you_the_weeknd.jpg,2023-05-13
I Wanna Be Yours,2023-05-13,10:15:20,False,['Arctic Monkeys'],AM,2013-09-09,day,12,28,183956,94,False,./images/i_wanna_be_yours_arctic_monkeys.jpg,2023-05-13
