Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
4vp2J1l5RD4gMZwGFLfRAu,"1yxSLGMDHlW21z4YXirZDS","I Gotta Feeling","THE E.N.D. (THE ENERGY NEVER DIES)","Black Eyed Peas",2009-01-01,289133,7,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"dance pop,pop,pop rap",0.743,0.766,0,-6.375,1,0.0265,0.0873,0,0.509,0.61,127.96,4
1vrd6UOGamcKNGnSHJQlSt,"06HL4z0CvFAxyc27GXpf02","Love Story","Fearless","Taylor Swift",2008-11-11,235266,71,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"pop",0.618,0.741,2,-3.95,1,0.031,0.17,0,0.0822,0.296,118.984,4
3GpbwCm3YxiWDvy29Uo3vP,"0jnsk9HBra6NMjO2oANoPY","Right Round","R.O.O.T.S. (Route of Overcoming the Struggle)","Flo Rida",2009-03-30,204640,77,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"dance pop,miami hip hop,pop,pop rap",0.72,0.672,7,-6.852,1,0.0551,0.009,0,0.232,0.705,124.986,4
1EzrEOXmMH3G43AXT1y7pA,"4phGZZrJZRo4ElhRtViYdl","I'm Yours","We Sing. We Dance. We Steal Things.","Jason Mraz",2008-05-12,242946,81,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"acoustic pop,dance pop,neo mellow,pop",0.703,0.444,11,-9.331,1,0.0417,0.559,0,0.0973,0.712,150.96,4
5R9a4t5t5O0IsznsrKPVro,"6vWDO969PvNqNYHIOW5v0m","Single Ladies (Put a Ring on It)","I AM...SASHA FIERCE","Beyoncé",2008-11-17,193213,70,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"dance pop,pop,r&b",0.426,0.584,1,-5.293,1,0.296,0.0383,0,0.188,0.272,193.437,4
4EWCNWgDS8707fNSZ1oaA5,"5K4W6rqBFWDnAN6FQUkS6x","Heartless","808s & Heartbreak","Kanye West",2008-11-24,211000,87,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"chicago rap,hip hop,rap",0.79,0.647,10,-5.983,0,0.136,0.0515,0,0.248,0.654,87.999,4
6ihL9TjfRjadfEePzXXyVF,"3vAaWhdBR38Q02ohXqaNHT","Gives You Hell","When The World Comes Down","The All-American Rejects",2008-01-01,213106,72,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"alternative metal,modern rock,neo mellow,neon pop punk,pop punk,pop rock,post-grunge",0.718,0.691,4,-6.44,1,0.0387,0.0159,0,0.0627,0.552,100.008,4
0CAfXk7DXMnon4gLudAp7J,"0jnsk9HBra6NMjO2oANoPY,3aQeKQSyrW4qWr35idm0cy","Low (feat. T-Pain)","Mail on Sunday","Flo Rida,T-Pain",2008-03-17,231400,82,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"dance pop,miami hip hop,pop,pop rap,gangster rap,hip hop,r&b,rap,southern hip hop,trap,urban contemporary",0.918,0.609,10,-5.64,0,0.0791,0.0928,0,0.139,0.304,128.008,4
7wZUrN8oemZfsEd1CGkbXE,"5lKZWd6HiSCLfnDGrq9RAm","Bleeding Love","Spirit","Leona Lewis",2007,262466,77,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"british soul,dance pop,pop,talent show",0.638,0.656,5,-5.886,1,0.0357,0.188,0,0.146,0.225,104.036,4
6ucR4KfvsBFWCMVFDvyKKl,"5Y5TRrQiqgUO4S36tzjIRZ,5Pwc4xIPtQLFEnJriah9YJ","Apologize","Shock Value","Timbaland,OneRepublic",2007-04-02,184400,73,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"dance pop,pop,pop rap,urban contemporary,piano rock",0.653,0.604,8,-6.017,1,0.0278,0.0292,0,0.097,0.101,118.016,4
1jUA4rb6ZCv4gby4YU53xq,"2AQjGvtT0pFYfxR3neFcvz,7bXgB6jMjp9ATFy66eO08Z","No Air (feat. Chris Brown)","Jordin Sparks","Jordin Sparks,Chris Brown",2007-11-20,264373,74,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"dance pop,pop,post-teen pop,talent show,urban contemporary,r&b,rap",0.466,0.759,8,-4.978,0,0.199,0.0521,0,0.0587,0.328,160.033,4
4E6cwWJWZw2zWf7VFbH7wf,"2Sqr0DXoaYABbjBo9HaMkM","Love Song","Little Voice","Sara Bareilles",2007-07-03,258826,74,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"acoustic pop,lilith,neo mellow,pop rock,post-teen pop",0.583,0.786,2,-3.142,0,0.0301,0.0208,0,0.188,0.573,123.055,4
5j0McHPthKpOXRr3fBq8M0,"23zg3TcAtWQy7J6upgbUnj,4yBK75WVCQXej1p04GWqxH","Love in This Club (feat. Young Jeezy)","Here I Stand","Usher,Jeezy",2008-05-27,259720,73,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"atl hip hop,contemporary r&b,dance pop,pop,r&b,rap,south carolina hip hop,urban contemporary,crunk,dirty south rap,gangster rap,old school atlanta hip hop,southern hip hop,trap",0.573,0.712,0,-5.976,1,0.0732,0.0572,0,0.167,0.346,140.012,4
5Lgcn7u07bHuqbOtXkN62u,"7bXgB6jMjp9ATFy66eO08Z","With You","Exclusive (Expanded Edition)","Chris Brown",2007-11-06,252120,76,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"r&b,rap",0.662,0.693,3,-4.298,1,0.0698,0.134,0,0.145,0.655,86.009,4
3NZJlJemX3mzjf56MqC5ML,"7bXgB6jMjp9ATFy66eO08Z","Forever","Forever","Chris Brown",2008-04-29,278573,79,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"r&b,rap",0.672,0.82,11,-4.456,1,0.0459,0.0368,0.000188,0.184,0.438,120.005,4
3Q4WeJmzxuDpzMu9QjQqbM,"3r17AfJCCUqC9Lf0OAc73G","Big Girls Don't Cry (Personal)","The Dutchess","Fergie",2006-09-13,268120,5,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"dance pop,pop",0.708,0.641,7,-4.296,1,0.0335,0.205,0,0.0945,0.253,113.082,4
0k2GOhqsrxDTAbFFSdNJjT,"3Isy6kedDrgPYoTS1dazA9","Temperature","The Trinity","Sean Paul",2005-09-26,218573,80,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"dance pop,dancehall,pop,pop rap",0.951,0.6,0,-4.675,0,0.0685,0.106,0,0.0712,0.822,125.04,4
3ZFTkvIE7kyPt6Nu3PEa7V,"0EmeFodog0BfCgMzAIvKQp,7aBzpmFXB4WWpPl2F7RjBe","Hips Don't Lie (feat. Wyclef Jean)","Oral Fixation, Vol. 2 (Expanded Edition)","Shakira,Wyclef Jean",2005-11-28,218093,86,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"colombian pop,dance pop,latin pop,pop,rap kreyol",0.778,0.824,10,-5.892,0,0.0707,0.284,0,0.405,0.758,100.024,4
2N5zMZX7YeL1tico8oQxa9,"5SbkVQYYzlw1kte75QIabH","Crazy","St. Elsewhere","Gnarls Barkley",2006-05-02,182066,74,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"atl hip hop,neo soul",0.835,0.741,8,-1.609,1,0.0339,0.0172,0.0577,0.0826,0.612,111.963,4
2RWxrpsFshOBFwRBRstUlQ,"6vWDO969PvNqNYHIOW5v0m,45a6gCQWq61lIUDmr1tKuO,0st5vgzw9XkH5ALJiUM1lE","Check On It (feat. Bun B & Slim Thug)","B'Day","Beyoncé,Bun B,Slim Thug",2006-09-04,210453,61,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"dance pop,pop,r&b,dirty south rap,houston rap,crunk",0.705,0.796,7,-6.845,1,0.267,0.0708,0,0.388,0.864,166.042,4
3x9LFpV6tzq0qWaBMvY2UT,"2NdeV5rLm47xAvogXrYhJX,2wIVse2owClT7go1WT98tk","1, 2 Step (feat. Missy Elliott) - Don Candiani Reggaeton Mix","DVD Bonus Audio (from Goodies. The Videos and More!)","Ciara,Missy Elliott",2005-07-12,231773,38,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"dance pop,hip pop,pop,r&b,urban contemporary,hip hop,neo soul,pop rap,rap,virginia hip hop",0.805,0.896,7,-2.53,0,0.0414,0.0176,0.00293,0.336,0.776,98.738,4
7Lwo27zrXusqUlAaTgnytp,"4a7CDXcRCXi4kp5z7SEXtg","Stay (I Missed You)","Tails","Lisa Loeb & Nine Stories",1995-01-01,183760,61,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"ectofolk,lilith,pop rock",0.676,0.592,1,-6.887,1,0.0452,0.454,0,0.107,0.337,80.316,4
5prTs2HAw2G4idHZyeFp8o,"0SD4eZCN4Kr0wQk56hCdh2","Total Eclipse of the Heart","The Very Best Of Bonnie Tyler","Bonnie Tyler",1999-02-08,269786,5,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"europop,new wave pop,soft rock",0.435,0.658,8,-8.179,1,0.0661,0.195,0,0.102,0.184,130.276,4
43btz2xjMKpcmjkuRsvxyg,"3lPQ2Fk5JOwGWAF3ORFCqH","Jack & Diane","American Fool","John Mellencamp",1982,254493,74,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"album rock,classic rock,country rock,folk rock,hard rock,heartland rock,mellow gold,rock,singer-songwriter,soft rock",0.811,0.41,9,-8.214,1,0.0391,0.0365,0.00000663,0.0799,0.626,103.965,4
7Cp69rNBwU0gaFT8zxExlE,"0dCKce6tJJdHvlWnDMwzPW","Ymca","Was nicht passt, wird passend gemacht (Music Inspired By the Film)","Village People",2002,284866,50,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"disco,new wave pop,soft rock",0.715,0.951,6,-6.488,1,0.132,0.152,0,0.302,0.671,126.643,4
7buqgbdJkbLhAQIKqyYbbz,"5NX29TmuYrENlpvz6IgYMJ","Daddy Don't You Walk So Fast - Re-Recorded In Stereo","The Best Of Wayne Newton Now","Wayne Newton",1990-04-23,198666,26,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"adult standards,easy listening,lounge",0.472,0.503,0,-10.018,1,0.0272,0.467,0,0.155,0.443,152.728,4
3Vo4wInECJQuz9BIBMOu8i,"0du5cEVh5yTK9QJze8zA0C,4kYSro6naA4h99UJvo89HB","Finesse - Remix; feat. Cardi B","Finesse (Remix) [feat. Cardi B]","Bruno Mars,Cardi B",2017-12-20,217288,75,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"dance pop,pop,rap",0.704,0.859,5,-4.877,0,0.0996,0.0185,0,0.0215,0.926,105.115,4
0At2qAoaVjIwWNAqrscXli,"7HkdQ0gt53LP4zmHsL0nap","Boo'd Up","READY","Ella Mai",2017-02-22,256063,69,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"r&b,rap,uk contemporary r&b",0.561,0.779,10,-5.107,0,0.0531,0.0862,0,0.078,0.235,81.965,4
2ekn2ttSfGqwhhate0LSR0,"6M2wZ9GZgrQXHCFfjv46we","New Rules","Dua Lipa (Deluxe)","Dua Lipa",2017-06-02,209320,82,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"dance pop,pop,uk pop",0.762,0.7,9,-6.021,0,0.0694,0.00261,0.0000156,0.153,0.608,116.073,4
4eWQlBRaTjPPUlzacqEeoQ,"4nDoRrQiYLoBzwC5BhVJzF","Never Be the Same","Camila","Camila Cabello",2018-01-12,226973,74,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"dance pop,pop",0.637,0.713,0,-4.333,1,0.0747,0.181,0.000637,0.137,0.243,129.923,4
45Egmo7icyopuzJN0oMEdk,"6LuN9FCkKOj5PcnpouEgny,2cWZOOzeOm4WmBJRnD5R7I","Love Lies (with Normani)","Love Lies (with Normani)","Khalid,Normani",2018-02-14,201707,75,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"pop,pop r&b,r&b",0.708,0.648,6,-5.626,1,0.0449,0.0956,0,0.134,0.338,143.955,4
2qT1uLXPVPzGgFOx4jtEuo,"66CXWjxzNUsdJxJ2JdwvnR","no tears left to cry","Sweetener","Ariana Grande",2018-08-17,205920,79,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"pop",0.699,0.713,9,-5.507,0,0.0594,0.04,0.00000311,0.294,0.354,121.993,4
5uCax9HTNlzGybIStD3vDh,"4IWBUUAFIplrNtaOHcJPRM","Say You Won't Let Go","Back from the Edge","James Arthur",2016-10-28,211466,88,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"pop,talent show,uk pop",0.358,0.557,10,-7.398,1,0.059,0.695,0,0.0902,0.494,85.043,4
6b8Be6ljOzmkOmFslEb23P,"0du5cEVh5yTK9QJze8zA0C","24K Magic","24K Magic","Bruno Mars",2016-11-17,225983,80,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"dance pop,pop",0.818,0.803,1,-4.282,1,0.0797,0.034,0,0.153,0.632,106.97,4
6uBhi9gBXWjanegOb2Phh0,"2qxJFvFYMEDqd7ui6kSAcq,2wUjUUtkb5lvLKcGKsKqsR","Stay","Stay","Zedd,Alessia Cara",2017-02-23,210090,77,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"complextro,edm,german techno,pop,pop dance,canadian contemporary r&b,canadian pop",0.69,0.622,5,-5.025,0,0.0622,0.253,0,0.116,0.544,102.04,4
3S4px9f4lceWdKf0gWciFu,"5WUlDfRSoLAfcVSX1WnrxN","Cheap Thrills","This Is Acting (Deluxe Version)","Sia",2016-10-21,211666,72,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"australian dance,australian pop,pop",0.628,0.698,6,-5.608,0,0.105,0.0472,0.00143,0.0907,0.732,89.976,4
5kqIPrATaCc2LqxVWzQGbk,"25u4wHJWxCA9vO0CzxAbK7","7 Years","Lukas Graham","Lukas Graham",2016-04-01,237300,81,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"danish pop,scandipop",0.765,0.473,10,-5.829,1,0.0514,0.287,0,0.391,0.34,119.992,4
6Knv6wdA0luoMUuuoYi2i1,"0jnsk9HBra6NMjO2oANoPY","My House","My House","Flo Rida",2015-04-07,192190,78,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"dance pop,miami hip hop,pop,pop rap",0.688,0.702,7,-4.792,0,0.0499,0.0215,0,0.128,0.74,94.006,4
4tCtwWceOPWzenK2HAIJSb,"1l8Fu6IkuTP0U5QetQJ5Xt,7c0XG5cIJTrrAgEC3ULPiq","Work from Home (feat. Ty Dolla $ign)","7/27 (Deluxe)","Fifth Harmony,Ty Dolla $ign",2016-05-27,214480,78,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"girl group,pop,talent show,hip hop,pop rap,r&b,southern hip hop,trap,trap soul",0.803,0.585,8,-5.861,1,0.0432,0.103,0.00000394,0.0644,0.593,105.017,4
0azC730Exh71aQlOt9Zj3y,"7CajNmpbOovFoOoasH2HaY,5pKCCKE2ajJHZ9KAiaK11H","This Is What You Came For","This Is What You Came For","Calvin Harris,Rihanna",2016-04-29,222160,84,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"dance pop,edm,electro house,house,pop,pop dance,progressive house,uk dance,barbadian pop,urban contemporary",0.631,0.927,9,-2.787,0,0.0332,0.199,0.119,0.148,0.465,123.962,4
2Z8WuEywRWYTKe1NybPQEW,"3YQKmKGau1PzlVlkL1iodx","Ride","Blurryface","Twenty One Pilots",2015-05-15,214506,84,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"modern rock,pop,rock",0.645,0.713,6,-5.355,1,0.0393,0.00835,0,0.113,0.566,74.989,4
023OVLNzXhX0j7CxswUt6D,"5MouCg6ta7zAxsfMEbc1uh","Cheerleader - Felix Jaehn Remix Radio Edit","Me 4 U","OMI",2015-10-16,180560,69,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"",0.78,0.68,4,-6.081,1,0.0305,0.141,0.000012,0.138,0.594,118.026,4
22VdIZQfgXJea34mQxlt81,"1Xyo4u8uXC1ZmMpatF05PJ","Can't Feel My Face","Beauty Behind The Madness","The Weeknd",2015-08-28,213520,84,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"canadian contemporary r&b,canadian pop,pop",0.705,0.769,9,-5.526,0,0.0425,0.113,0,0.105,0.583,107.949,4
2l8w0zZVn4AZNuzrht7MRT,"0X2BH1fck6amBIoJhDVmmJ","Love Me Like You Do - From Fifty Shades Of Grey","Delirium (Deluxe)","Ellie Goulding",2015-11-13,252534,52,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"dance pop,indietronica,metropopolis,pop,uk pop",0.475,0.606,8,-6.646,1,0.0346,0.247,0,0.125,0.282,94.994,4
1CS7Sd1u5tWkstBhpssyjP,"2FXC3k01G6Gw61bmprjgqS","Take Me to Church","Hozier (Expanded Edition)","Hozier",2014-09-19,241693,79,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"irish singer-songwriter,modern rock,pop",0.566,0.664,4,-5.303,0,0.0464,0.634,0,0.116,0.437,128.945,4
6xsEAm6w9oMQYYg3jkEkMT,"06HL4z0CvFAxyc27GXpf02,2YZyLoL8N0Wb9xBt1NhZWg","Bad Blood","Bad Blood","Taylor Swift,Kendrick Lamar",2015-05-17,200106,73,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"pop,conscious hip hop,hip hop,rap,west coast rap",0.654,0.655,11,-7.388,0,0.106,0.0294,0,0.139,0.221,170.16,4
5wldXGLEOoRXxMWJ8rIUWE,"738wLrAtLtCtFOLvQBXOXp,0bdfiayQAKewqEvaU6rXCv,540vIaP2JwjQb9dm3aArA4","Lean On","Peace Is The Mission","Major Lazer,MØ,DJ Snake",2015-06-01,176561,0,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"dance pop,edm,electro house,moombahton,pop,pop dance,tropical house,danish pop,electropop,electronic trap",0.723,0.809,7,-3.081,0,0.0625,0.00346,0.00123,0.565,0.274,98.007,4
7oGZAicScQt96OAW4AruYy,"07YZf4WDAMNwqr4jfgOZ8y","Want to Want Me","Everything Is 4","Jason Derulo",2015-05-29,207719,76,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"dance pop,pop",0.775,0.68,0,-5.508,0,0.0629,0.00906,0,0.109,0.656,114.025,4
5xTtaWoae3wi06K5WfVUUH,"06HL4z0CvFAxyc27GXpf02","Shake It Off","1989","Taylor Swift",2014-10-27,219200,78,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"pop",0.647,0.785,7,-5.414,1,0.165,0.0561,0,0.148,0.943,160.015,4
66hayvUbTotekKU3H4ta1f,"1HxJeLhIuegM3KgvPn8sTa,5he5w2lnU9x7JFhnwcekXX,5fMUXHkw8R8eOP2RNVYEZX,1uNFoZAHBGtllmzznpCI3s","Where Are Ü Now (with Justin Bieber)","Skrillex and Diplo present Jack Ü","Jack Ü,Skrillex,Diplo,Justin Bieber",2015-02-24,250285,75,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"edm,electro house,pop dance,brostep,complextro,electro,moombahton,tropical house,canadian pop,pop",0.432,0.781,4,-4.038,0,0.0567,0.041,0.00000421,0.0789,0.197,139.432,4
37f4ITSlgPX81ad2EvmVQr,"3QLIkT4rD2FMusaqmkepbq","Fight Song","Wildfire","Rachel Platten",2016-01-01,204013,78,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"post-teen pop,viral pop",0.564,0.714,7,-4.987,1,0.129,0.0549,0,0.155,0.33,175.924,4
3cHyrEgdyYRjgJKSOiOtcS,"0TnOYISbd1XYRBk9myaseg,6LqNN22kT3074XbTVUrhzX","Timber (feat. Ke$ha)","Global Warming: Meltdown (Deluxe Version)","Pitbull,Kesha",2012,204160,83,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"dance pop,miami hip hop,pop",0.581,0.963,11,-4.087,1,0.0981,0.0295,0,0.139,0.788,129.992,4
3gbBpTdY8lnQwqxNCcf795,"7EQ0qTo7fWT7DPxmxtSYEc","Pompeii","Bad Blood","Bastille",2013-01-01,214147,74,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"metropopolis,modern rock,pop",0.679,0.715,9,-6.383,1,0.0407,0.0755,0,0.271,0.571,127.435,4
1fidCEsYlaVE3pHwKCvpFZ,"0awl5piYwO0CDTHEkCjUhn","Am I Wrong","Black Star Elephant","Nico & Vinz",2014,245866,78,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"",0.729,0.675,8,-6.003,1,0.0312,0.175,0.00000158,0.55,0.779,119.968,4
67awxiNHNyjMXhVgsHuIrs,"540vIaP2JwjQb9dm3aArA4,7sfl4Xt5KmfyDs2T3SVSMK","Turn Down for What","Turn Down for What","DJ Snake,Lil Jon",2013-12-18,213733,72,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"edm,electronic trap,pop,pop dance,atl hip hop,crunk,dance pop,dirty south rap,old school atlanta hip hop,pop rap,southern hip hop,trap",0.818,0.799,1,-4.1,0,0.156,0.00107,0.128,0.057,0.0815,100.014,4
6Vc5wAMmXdKIAM7WUoEb7N,"5xKp3UyavIBUsGy3DQdXeF,1l7ZsJRRS8wlW3WfJfPfNS","Say Something","Is There Anybody Out There?","A Great Big World,Christina Aguilera",2014-01-20,229400,75,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"neo mellow,piano rock,pop rock,viral pop,dance pop,pop",0.407,0.147,2,-8.822,1,0.0355,0.857,0.00000289,0.0913,0.0765,141.284,3
3G6hD9B2ZHOsgf4WfNu7X1,"163tK9Wjr9P9DmM0AVK7lm","Team","Pure Heroine","Lorde",2013-09-27,193058,79,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"art pop,metropopolis,nz pop,pop",0.69,0.578,6,-7.436,1,0.0929,0.167,0,0.305,0.416,99.961,4
6GmUVqe73u5YRfUUynZK6I,"0gadJ2b9A4SKsB1RFkBb66","Let Her Go","All the Little Lights","Passenger",2012-06-29,252733,0,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"folk-pop,neo mellow",0.479,0.545,7,-7.346,1,0.0688,0.365,0,0.0963,0.244,74.897,4
2dLLR6qlu5UJ5gk0dKz0h3,"163tK9Wjr9P9DmM0AVK7lm","Royals","Pure Heroine","Lorde",2013-09-27,190185,81,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"art pop,metropopolis,nz pop,pop",0.674,0.428,7,-9.504,1,0.122,0.121,0,0.132,0.337,84.878,4
3w3y8KPTfNeOKPiqUTakBh,"0du5cEVh5yTK9QJze8zA0C","Locked out of Heaven","Unorthodox Jukebox","Bruno Mars",2012-12-07,233478,88,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"dance pop,pop",0.726,0.698,5,-4.165,1,0.0431,0.049,0,0.309,0.867,143.994,4
0W4Kpfp1w2xkY3PrV714B7,"16oZKvXb6WkQlVAjwo2Wbg","Ho Hey","The Lumineers","The Lumineers",2012-04-03,163133,77,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"folk-pop,modern rock,stomp and holler",0.685,0.466,0,-9.074,1,0.0304,0.794,0.00000206,0.0915,0.353,79.936,4
1dEy9Pl81QopSxNsPxXQxv,"5pKCCKE2ajJHZ9KAiaK11H,1buzCmyYZE4kcdLRudsb8V","Stay","Unapologetic (Deluxe)","Rihanna,Mikky Ekko",2012-12-11,240706,69,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"barbadian pop,dance pop,pop,urban contemporary,nashville indie",0.621,0.31,9,-10.164,0,0.0283,0.945,0.0000612,0.117,0.125,111.893,4
69kOkLUCkxIZYexIgSG8rq,"4tZwfgrHOc3mvqYlEYSvVi,2RdwBSPQiwcmiDo9kixcl8,3yDIp0kaq9EFKe07X1X2rz","Get Lucky (feat. Pharrell Williams & Nile Rodgers)","Random Access Memories","Daft Punk,Pharrell Williams,Nile Rodgers",2013-05-17,369626,76,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"electro,filter house,rock,dance pop,pop,pop rap,disco",0.81,0.793,6,-9.404,0,0.0403,0.0378,0.00000177,0.072,0.863,116.05,4
72jCZdH0Lhg93z6Z4hBjgj,"06HL4z0CvFAxyc27GXpf02","I Knew You Were Trouble.","Red","Taylor Swift",2012-10-22,217973,65,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"pop",0.622,0.469,3,-6.798,0,0.0363,0.00454,0.00000225,0.0398,0.679,77.019,4
2y4lAQpi5VTNLu2ldeTdUH,"5YGY8feqx7naU7z4HrwZM6","We Can't Stop","Bangerz (Deluxe Version)","Miley Cyrus",2013-10-04,231240,81,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"pop",0.613,0.622,1,-5.794,0,0.0334,0.00882,0,0.37,0.484,80.003,4
2vwlzO0Qp8kfEtzTsCXfyE,"5YGY8feqx7naU7z4HrwZM6","Wrecking Ball","Bangerz (Deluxe Version)","Miley Cyrus",2013-10-04,221360,83,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"pop",0.53,0.422,5,-6.262,1,0.0342,0.407,0,0.107,0.349,119.964,4
4h8VwCb1MTGoLKueQ1WgbD,"1vCWHaC5f2uS3yhpwWbIA6","Wake Me Up","True","Avicii",2013-09-13,247426,6,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"dance pop,edm,pop,pop dance",0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,4
1NpW5kyvO4XrNJ3rnfcNy3,"0jnsk9HBra6NMjO2oANoPY,5WUlDfRSoLAfcVSX1WnrxN","Wild Ones (feat. Sia)","Wild Ones","Flo Rida,Sia",2012-06-22,232946,80,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"dance pop,miami hip hop,pop,pop rap,australian dance,australian pop",0.608,0.86,5,-5.324,0,0.0554,0.0991,0,0.262,0.437,127.075,4
